KStochastic,DStochastic,SMA10,SMA20,SMA30,SMA200,macd,cci,rsi,rsim,log_cc_move
55.78159052884222,57.11134376151105,19.142449951171876,19.69692497253418,19.38086655934652,14.792834992408752,-0.06957498761744563,85.740097365903,54.8488770598386,59.42574726164781,-0.004467330721762419
55.65791717712423,56.52947951019316,19.108600044250487,19.67073745727539,19.438016573588055,14.821536245346069,-0.02544343228373147,89.35737773248074,56.80663967897185,58.62287948370042,0.015241444739205967
61.26852963001797,57.56934577866148,19.178175163269042,19.653712463378906,19.49974161783854,14.848716249465943,0.019221338522078524,94.17412788990076,57.84117506984542,57.83524885626542,0.008119559124158293
71.42640534662353,62.78428405125525,19.311975288391114,19.618062496185303,19.527799987792967,14.874970002174377,-0.0017040311063623026,87.40664659562515,56.38742547658988,56.77038182390573,-0.00832466194012138
80.37536890395523,71.02343462686558,19.409000205993653,19.581212520599365,19.564841651916502,14.90324375152588,0.029357755674191854,92.20547000112748,58.09052075342866,56.05342133839955,0.012790280972164503
84.48861040415072,78.7634615515765,19.52930030822754,19.537037563323974,19.611100006103516,14.932468752861023,0.04339757993737281,92.02280671991808,58.53085830132132,55.697280199301396,0.0032857622474558035
90.2055644840496,85.02318126405186,19.615700340270998,19.532150077819825,19.657341702779135,14.964781255722047,0.12108065004644386,101.81508019339678,61.52797219100224,56.15475817689255,0.022900031644534025
91.95553216978517,88.88323568599516,19.72000026702881,19.568862533569337,19.710000038146973,15.000477499961853,0.19640330276955087,112.72554215887125,63.70615120235819,57.21355363769459,0.017746253827641834
91.5714109862884,91.24416921337439,19.800800132751466,19.58465003967285,19.748683357238768,15.034079995155334,0.14188659641603896,104.59577124715061,60.99892985179598,57.77339860091369,-0.013218733527946558
84.92301348229542,89.48331887945632,19.900900077819824,19.573775005340575,19.790816688537596,15.067931246757507,0.07643425681768146,100.39992716466556,60.294090049884026,58.371259470670125,-0.003492251488706355
73.19279088813607,83.2290717855733,19.97370014190674,19.558075046539308,19.789183362325033,15.100806250572205,-0.03852492877233937,90.72274578344951,56.808991938944544,58.3626076016022,-0.01784737011407822
62.03148528667352,73.38242988570167,19.99330005645752,19.550950050354004,19.778258323669434,15.131349997520447,-0.1358230249680472,78.38645680653748,54.620511216637475,58.121986071384946,-0.01195934111110164
53.48048110993323,62.90158576158095,20.017600059509277,19.59788761138916,19.775008328755696,15.165168752670288,-0.1296185517547621,80.82074198514059,56.16180896026881,58.01227611648324,0.01040314812348253
54.81009235710966,56.77401958457214,20.086499977111817,19.699237632751466,19.774208323160806,15.199124999046326,-0.06575217996361393,86.65265987866688,58.209250186255005,58.202371566938716,0.01411736392458085
54.86216850871596,54.38424732525295,20.10650005340576,19.75775012969971,19.756308364868165,15.235740003585816,-0.08243049292003024,79.05671346347941,55.903678618061114,58.277714535383176,-0.011859173294542114
42.65261305417725,50.77495797333429,20.070800018310546,19.80005016326904,19.71495838165283,15.26791000366211,-0.1771812361716495,64.80901616081633,51.47792262978713,57.897091889012835,-0.024970875614922505
22.095723962179083,39.87016850835743,19.947400093078613,19.781550216674805,19.670566749572753,15.300440006256103,-0.2770380800695053,54.69062505408652,48.0822116410649,57.200023072671385,-0.021716228515890723
23.53359106915714,29.427309361837825,19.86350021362305,19.79175024032593,19.66707509358724,15.336526255607605,-0.14598977313895245,68.38828966846637,53.87548677859257,57.020598879957284,0.039038862005900565
50.846796611048354,32.15870388079486,19.908500289916994,19.854650211334228,19.692600123087566,15.375508756637574,0.11323436183761354,94.4740906030265,60.146559592527744,57.16745879703579,0.0501409815835796
83.00888344126294,52.46309037382281,20.074800300598145,19.987850189208984,19.7407834370931,15.416327509880066,0.41332150579750093,127.36777181145608,65.64792915714008,57.67582100102284,0.05340962511431835
96.71947154130187,76.85838386453771,20.260500144958495,20.117100143432616,19.792216746012368,15.454492506980896,0.44521983815987864,128.36931068304895,64.3013418648872,57.873918834871766,-0.00754276244588814
95.18581652997949,91.63805717084809,20.51190013885498,20.25260009765625,19.871266746520995,15.492747502326965,0.46579846321284624,137.14932980900906,66.15674352292997,58.04896114348404,0.019088889831921918
91.97387210987307,94.62638672705147,20.728200149536132,20.372900104522706,19.97465845743815,15.534933757781982,0.37132630361959507,131.99382078953866,64.93337413376443,58.32999287791036,-0.006549042172191655
93.3519765934776,93.50388841111005,20.973000144958498,20.529750061035156,20.123825136820475,15.58426375389099,0.37113519925592797,142.85465765305273,67.41201772894313,58.838416283557436,0.025412913759027767
92.89814820883629,92.74133230406233,21.246800041198732,20.676650047302246,20.25410010019938,15.630613751411438,0.31269851243790936,147.7245453039257,67.63194659102382,59.61148447299167,0.002294593119530841
91.38853682436324,92.54622054222573,21.539500045776368,20.805150032043457,20.379866790771484,15.675255002975463,0.17007801527157373,133.67953034226232,64.95011109929342,60.34931303603852,-0.01344503632612204
87.42507348779544,90.57058617366499,21.879599952697752,20.913500022888183,20.480900128682453,15.720975003242494,0.07692079827982168,134.23640559871777,65.21776358132729,60.996166937542704,0.002498540343773392
85.15146290204801,87.9883577380689,22.139399909973143,21.001450061798096,20.574300130208332,15.76537875175476,-0.002001566472359162,129.57140374033656,64.80024319976565,61.46695215279346,-0.0020072748627470993
88.71760919507454,87.098048528306,22.342099952697755,21.125300121307372,20.68380012512207,15.812482504844665,0.02689261777750307,135.06353034134403,67.0034933262572,62.25979606052175,0.019762375310595548
89.32139369246421,87.73015526319558,22.4125,21.24365015029907,20.79606679280599,15.85864875793457,-0.019343118473365006,133.32744640440615,65.26659509418235,63.244701236549986,-0.007955200798181128
83.14719070657213,87.0620645313703,22.467100143432617,21.363800144195558,20.90043347676595,15.90314250946045,-0.11701287465623489,119.16079028768584,62.24328161953639,64.25620623501223,-0.014355480608791105
65.56210823706489,79.34356421203374,22.463500213623046,21.487700176239013,20.989566802978516,15.948588757514953,-0.19247143887506635,116.57153259238768,60.76103323608153,64.74803098197573,-0.007278343452335356
55.38884567039944,68.03271487134548,22.50450019836426,21.616350173950195,21.083433469136555,15.995278759002685,-0.16143025962559854,120.84657474588609,62.50309598639552,64.91635501010914,0.013481363756996156
42.89769441312805,54.61621610686413,22.456100273132325,21.71455020904541,21.171866798400877,16.041250009536743,-0.2050157309285523,115.15407031923303,59.4991190329551,64.47715428695308,-0.014609276451343689
39.50841766163879,45.93165258172209,22.41150035858154,21.829150199890137,21.254933484395345,16.08628626346588,-0.19570432045152675,111.39049947254739,60.05561935284496,64.17388839323577,0.0040546143102959675
34.01843343514576,38.80818183663754,22.40710029602051,21.973300170898437,21.33913345336914,16.131685013771058,-0.16257928419373568,109.52127748009126,60.67963496194541,63.782666353165446,0.004441118172773262
35.73575107307789,36.42086738995415,22.387200355529785,22.13340015411377,21.40473346710205,16.175887517929077,-0.15961959587814056,106.03121346295039,59.700356982822605,63.40887941381245,-0.004441118172773262
26.952481952037534,32.23555548675373,22.337600326538087,22.238500118255615,21.446833483378093,16.218437514305116,-0.21373889116205413,100.7265996976972,56.39880135920257,62.622221101688126,-0.015495800062231613
19.83472030999113,27.507651111702184,22.164600372314453,22.253350162506102,21.47173353830973,16.256280016899108,-0.3655553538634153,66.03204962891208,49.75097994482362,61.34500919838812,-0.03659761370275616
16.863541678137313,21.216914646721992,22.02300033569336,22.21775016784668,21.5034335454305,16.295530018806456,-0.3651369078162159,70.06519233596936,50.78044627356351,60.33289028226454,0.006279650302552842
33.365213612442645,23.35449186685703,21.98320026397705,22.225150203704835,21.570266850789388,16.337443766593932,-0.19454615850095613,87.71958662911966,55.75416385968171,59.65691887357558,0.03218837596082391
53.2503670414477,34.49304077734255,22.01370029449463,22.238600254058838,21.663033548990885,16.381820020675658,-0.003009196609185083,110.19964149126088,59.12977723717604,59.25188559053346,0.02435797268560025
65.4213387178784,50.67897312392292,21.97400016784668,22.23925018310547,21.735566838582358,16.42547501564026,-0.0031173075137714834,98.45282907906287,55.815619230011485,58.452751726515906,-0.017997522744073624
61.352411238276886,60.008038999201,21.92480010986328,22.190450191497803,21.784633509318034,16.469121265411378,-0.08733854011705422,79.69009014119808,52.56765633657161,57.54568467240086,-0.019250247377734286
35.690267693179145,54.15467254977815,21.770499992370606,22.091000175476076,21.80960013071696,16.507755012512206,-0.29489010657183584,50.01915429497374,46.13335196219093,56.39497541116191,-0.0453818733523379
15.948886325307093,37.663855085587706,21.588100051879884,21.997600173950197,21.844900131225586,16.545273761749268,-0.3799441486714755,37.321034837259354,45.03715365342239,55.271841155257675,-0.008831540723464482
5.51124343568764,19.050132484724625,21.435499954223634,21.911350154876708,21.90076675415039,16.582310009002686,-0.3291282952493916,42.81985653821363,46.496727409926095,54.12852911408129,0.009652508958462036
12.523917794478677,11.32801585182447,21.319700050354005,21.828650188446044,21.93223342895508,16.61921751022339,-0.2581866420427502,30.96391178624696,46.69094341147565,53.213659426832756,0.0012543287113078172
13.697834588384113,10.577665272850142,21.18159999847412,21.673100185394286,21.896100107828776,16.65166501045227,-0.37868950430822584,-2.454835694147691,40.66957249530668,51.82894179415145,-0.04991895696469584
19.706659502377576,15.309470628413456,21.102099990844728,21.562550163269044,21.845866775512697,16.687213759422303,-0.24066441491551588,13.712915688956173,45.88595428269766,50.77225031706232,0.03579009033693126
24.809851819896764,19.404781970219485,20.97800006866455,21.4806001663208,21.80943349202474,16.724353761672972,-0.09841689490306149,20.999232750921387,47.56242244281132,49.9052549927758,0.012101945633939515
39.832230100526246,28.116247140933528,20.837300109863282,21.425500202178956,21.771500205993654,16.76306751728058,0.05022618225309283,51.71014319017988,50.011355574703835,49.44900886531161,0.017953802960777754
44.082780650179835,36.24162085686762,20.712300109863282,21.34315013885498,21.730266825358072,16.800831265449524,0.06642779243139901,40.19866225352572,48.46498796368705,49.35715229523043,-0.011645308319962133
45.92435067029542,43.27978714033383,20.61580009460449,21.270300102233886,21.665566825866698,16.83926001548767,0.04442673778676309,28.71741369737594,47.60356102999345,49.13023192068971,-0.006550121314774504
45.4996381815682,45.16892316734782,20.613000106811523,21.191750049591064,21.598333485921223,16.877646265029906,0.02984420541371824,26.98129695380026,47.447293956585646,48.53688407046856,-0.001160381520629361
55.97633365111633,49.13344083432665,20.655200004577637,21.12165002822876,21.55013345082601,16.917841262817383,0.07424578123880438,32.83095044321962,49.3950315244545,47.84154509098845,0.012881680525273609
74.52413701360025,58.66670294876159,20.758200073242186,21.09685001373291,21.52696679433187,16.9618550157547,0.23673305368978706,69.48889151459848,54.70306203319612,47.76207671978735,0.037816436448539825
90.3119208501422,73.60413050495292,20.870199966430665,21.094950008392335,21.509166781107584,17.005436263084412,0.2972963604633262,84.0348720470344,55.40898586204802,47.96502882874995,0.005320101629415319
98.05499005362076,87.63034930578773,21.11919994354248,21.1503999710083,21.488466771443687,17.051271262168886,0.35020240106986844,95.96063289711181,57.56405088046027,48.78150732291204,0.01633284711809413
97.14083130188483,95.1692474018826,21.30310001373291,21.20260000228882,21.47606678009033,17.097153768539428,0.3364737262405745,104.75148935858738,57.96695703519225,49.70506470732418,0.0030553938161972383
93.84363111001802,96.34648415517454,21.44340000152588,21.210700035095215,21.46820011138916,17.140645022392274,0.24733989355269947,98.70957358913094,56.42019977058888,50.413884161657236,-0.008424813559260613
94.4435450038718,95.14266913859156,21.605099868774413,21.221199989318848,21.485366757710775,17.191032519340514,0.28083584955379637,115.72173942840017,59.954151568599286,51.36125617288035,0.02629903967242564
90.35214620995164,92.87977410794714,21.79459991455078,21.253450012207033,21.493633397420247,17.23794251918793,0.2567461686070993,131.5026685822939,60.15001906946398,52.75271664246302,0.001497221525751602
92.40218319580303,92.3992914698755,22.041699981689455,21.32875003814697,21.527433395385742,17.287388772964476,0.28535653469523803,145.1742768901177,62.633419528008936,53.94896415998526,0.01917606620812551
88.83779338398757,90.53070759658074,22.446299934387206,21.529650020599366,21.60993334452311,17.34286626815796,0.5361814885631935,228.77564163352545,69.6368784153116,55.52571101516384,0.06480552540821582
88.2867474065639,89.84224132878484,22.79750003814697,21.726350021362304,21.680266698201496,17.39769752025604,0.5064282674501865,218.5835880017267,67.36329870280579,56.76513552431398,-0.010820104109701134
88.17020245361351,88.43158108138833,23.117000007629393,21.93760004043579,21.770233345031738,17.45474377155304,0.49981569474357945,220.5754297319854,69.30189714850867,58.25348618037267,0.01984191145042713
90.94342138524776,89.13345708180839,23.4875,22.178849983215333,21.892466672261556,17.516577520370483,0.5259143281073391,243.5440394889246,71.5674045400771,59.965189288235784,0.024789400280356144
96.11088573923979,91.74150319270035,23.84799995422363,22.483599948883057,22.04959996541341,17.58141501903534,0.4911753139193862,243.55259397975232,72.45395266050959,61.751379195658934,0.010118007998585643
96.60841418412394,94.55424043620383,24.259099769592286,22.7810998916626,22.221433258056642,17.648293762207032,0.4907332024811888,263.58090436420457,74.31074895698528,63.53107329798256,0.02198140962089168
96.34918299724359,96.35616097353578,24.708599662780763,23.07599983215332,22.376666577657065,17.714455008506775,0.43190353298821815,261.26334228727046,74.91997454775347,64.97513847759379,0.007434155960829969
91.31852370622182,94.75870696252979,25.419499778747557,23.512299823760987,22.62063325246175,17.79412250995636,0.9105554117180734,372.9347707604136,82.14767943539772,66.88504516140449,0.11370596103631891
87.25669209573329,91.64146626639956,26.12209987640381,23.958349895477294,22.876333300272623,17.874320015907287,0.9419716378176979,377.5350520193861,81.76915982652464,68.6139815146948,-0.0016455861595332522
86.30021611624171,88.29181063939893,26.885899925231932,24.463799953460693,23.18113333384196,17.960073771476747,0.9794671353601268,367.02707219266046,83.48466252884192,70.4366747642412,0.0347481956119875
86.08067414998902,86.54586078732133,27.479899978637697,24.96309995651245,23.513066673278807,18.04618251800537,0.7863390712305893,354.7478204403228,82.3477396080064,72.28864189548531,-0.004783571557076982
80.64431845919566,84.34173624180879,27.980699920654295,25.389099979400633,23.811133321126302,18.128888764381408,0.3231499917529135,287.20721066822347,73.7530652747428,73.27427858878127,-0.039861554163718615
74.91982472071997,80.54827244330154,28.525599861145018,25.821299934387206,24.1335999806722,18.21558376312256,0.2017686407664261,288.3886483349395,75.81294909322466,74.39305930476418,0.031114133148882672
72.47667769841267,76.01360695944277,29.007899856567384,26.24769992828369,24.45519994099935,18.302585010528563,0.06669317831423527,271.6755516701028,75.81294909322466,75.33445427370816,0.0
73.38953914263092,73.59534718725452,29.427699851989747,26.63784990310669,24.798299916585286,18.38652500629425,-0.12379108486375223,249.0530166206545,73.32557428783178,75.59793255031676,-0.012083231583763787
71.44587482135779,72.43736388746713,29.80789985656738,27.033499813079835,25.12336654663086,18.46975625038147,-0.2103455674690924,239.11631816990376,73.76630447170626,76.05529010523821,0.00591087263247525
64.05282615925785,69.62941337441552,30.074199867248534,27.391399765014647,25.40873317718506,18.54840874671936,-0.4476296716350241,210.0443823696027,67.56320000268332,75.93109745196497,-0.03168566748641588
68.92956741657981,68.14275613239847,30.261599731445312,27.840549755096436,25.762066459655763,18.63846249103546,-0.09171479132711369,261.21182486044717,73.54840214533003,76.07259728091161,0.07927214171367991
78.27023468809233,70.41754275464332,30.584899711608887,28.353499794006346,26.167199834187826,18.73543249607086,0.26098510652802975,261.9756718525848,76.06491764541018,76.33052335126165,0.040525229058030465
78.59842214810362,75.26607475092526,30.700099563598634,28.792999744415283,26.54256649017334,18.823018741607665,0.1296783380639308,248.5980234761343,70.53066334500288,76.06051723612005,-0.03169299413619342
67.66480597758373,74.84448760459323,30.808999633789064,29.14444980621338,26.911733182271323,18.91043249130249,-0.036093357541433946,206.50313865131747,69.44792187621397,75.66965633101007,-0.006593194760109444
57.03413815284747,67.76578875951161,31.130499649047852,29.555599784851076,27.302899869283042,18.999981241226195,0.01714366934229261,205.18907163990062,71.47945654030661,74.90764040993214,0.028812905783859755
54.461302604294296,59.7200822449085,31.241799736022948,29.883699798583983,27.62813320159912,19.08124249458313,-0.23372878423479193,187.51268981535705,65.6919203836928,73.75926616401559,-0.0364968604402196
63.69181980013864,58.39575351909347,31.540399742126464,30.274149799346922,28.011933199564616,19.17331624031067,-0.013036795593071915,198.94835441855503,69.79875730619163,72.78170150525486,0.057754274733852196
63.66105364875225,60.604725351061724,31.805499649047853,30.616599750518798,28.36039981842041,19.260044984817505,-0.10077569281773346,182.38491154937296,66.66710961857086,71.66165650600945,-0.021196239039937836
63.20620068251785,63.51969137713625,31.928699684143066,30.868299770355225,28.665233103434243,19.34268998146057,-0.40562707506105955,162.41875394307647,61.52830120546494,70.78845907248962,-0.03871891847424136
56.080039266958785,60.98243119940963,32.215199661254886,31.14469976425171,28.999333063761394,19.429174976348875,-0.3999310208881264,152.27945571458844,63.18729352585224,69.886626531963,0.021743749191005968
44.77510880183582,54.68711625043749,32.116999816894534,31.18929977416992,29.266033109029134,19.50800747871399,-0.6555196318611425,130.15767149066005,57.76338117056264,68.5973716803443,-0.04563101262045022
39.83537427039526,46.896840779729956,31.822199821472168,31.203549766540526,29.509733136494955,19.58641373157501,-0.8381386907337478,98.33436785441646,55.474497441984724,67.3222947627838,-0.021604664507621774
43.01055589136217,42.54034632119775,31.869299697875977,31.284699630737304,29.818433062235513,19.67783872127533,-0.3960811069049526,136.3164259383292,61.33543466445901,66.43437549083755,0.07656137478538882
51.323951374196405,44.72329384531795,31.87729969024658,31.343149662017822,30.05539976755778,19.764473724365235,-0.3032891789204073,131.2609459750841,59.275294413815644,65.84238223448988,-0.0187077791938699
56.4507692355547,50.26175883370443,31.6588996887207,31.39469966888428,30.256699752807616,19.85038622379303,-0.5039433828195325,113.32277605774033,54.96603463477515,64.51507026945023,-0.04288481900683028
47.712140000327906,51.82895353669301,31.528399658203124,31.385099697113038,30.4319330851237,19.932803721427916,-0.6040789591333375,100.05983851002182,54.064042505005645,62.943579187992775,-0.009623057986975603
29.369804612065277,44.51090461598263,31.006899642944337,31.2736496925354,30.51839974721273,20.004399967193603,-0.9678422938617348,71.08377363637885,48.262827143687,61.35301945932735,-0.06983767840813337
20.0408978298767,32.374280814089964,30.57299976348877,31.18924970626831,30.602066421508788,20.079053716659544,-0.9770748531437374,56.57736721867637,48.76161761613445,59.8754262978931,0.006230350346331459
24.169949430241502,24.526883957394492,30.475399780273438,31.202049732208252,30.73733310699463,20.167324962615968,-0.4698366824693403,79.45184261096841,54.33500648165031,58.65082272227479,0.07221313751951497
29.682888780985206,24.63124534703447,30.10149974822998,31.15834970474243,30.7969664255778,20.247408709526063,-0.5884590103106917,71.00812640192258,48.883460192315475,57.45021842289069,-0.0704502417127908
27.315900432519157,27.056246214581957,29.812299728393555,30.964649772644044,30.730299758911134,20.324106211662293,-0.6748609963294301,52.13418979834099,47.46914134242674,55.85524585405034,-0.02085925057321747
13.396340985037845,23.46504339951407,29.58049964904785,30.70134973526001,30.662533060709634,20.404734959602354,-0.6385060563314309,42.708779099590416,47.26820200172606,54.469609595704284,-0.0029539189975320568
19.2496844415568,19.987308619704603,29.245299911499025,30.5572998046875,30.604899724324543,20.48750871181488,-0.285322614319697,55.414976627728706,50.87860618610603,53.70891709432151,0.04776063096454486
29.908233434885968,20.85141962049354,29.002699851989746,30.439999771118163,30.562999725341797,20.572167458534242,-0.036277668069291724,63.65532828214862,51.71064917242476,52.88915678336241,0.011115936724353404
42.46545008812627,30.54112265485635,28.917699813842773,30.288299751281738,30.569033050537108,20.655399956703185,0.11971726956759504,71.28103385916444,52.33665431596308,52.5015334366053,0.008130118466252778
55.36916572215713,42.58094974838979,28.992399787902833,30.260399723052977,30.587533060709635,20.745844955444337,0.41195300682441915,83.09339253906663,55.62131173572455,52.512020171872415,0.04308664549371999
66.50214205272884,54.77891928767074,29.208499908447266,30.1076997756958,30.585266431172688,20.831498708724975,0.3621100419447129,80.96647927479576,53.76408889607505,51.971209759845,-0.020337887063632376
73.08549342958405,64.98560040149,29.374899864196777,29.973949813842772,30.584466425577798,20.915047454833985,0.2291376177622736,69.58477061191603,52.81008978941118,51.509409429530386,-0.010642842135806685
67.49502273854584,69.02755274028624,29.287599945068358,29.8814998626709,30.563899803161622,20.996271204948425,0.06050787149339987,66.12428861158399,51.56796404284479,51.26669010153536,-0.013929404703401538
60.238938933692474,66.93981836727413,29.38999996185303,29.745749855041502,30.568899790445965,21.079713702201843,-0.05611826639503881,60.2200974512316,51.03645302594315,51.050433710173756,-0.00593256126400421
61.19474024430169,62.976233972180005,29.62199993133545,29.717149829864503,30.517099825541177,21.166089954376222,0.029158081869141594,68.68652930582199,53.0958992909539,51.395653149264255,0.023853882374251345
58.837117267394206,60.09026548179613,29.779100036621095,29.679799842834473,30.39393316904704,21.246608710289003,-0.09794754314835785,53.71269242794999,50.486252279144495,51.51884133947925,-0.027976420439877803
44.444449508426594,54.825435673374166,29.631999969482422,29.438649940490723,30.248866526285806,21.319274959564208,-0.45466888654344473,33.3832394018611,45.70111933212287,50.902135114513,-0.05928549902197355
29.4394476859384,44.24033815391974,29.50979995727539,29.25624990463257,30.129933166503907,21.39694995880127,-0.4380033382223895,27.792030068566262,47.48056162020207,50.80192807364777,0.02058082068611089
13.836793911406147,29.240230368590378,29.270499992370606,29.094099903106688,29.949033164978026,21.470508708953858,-0.542870536266403,21.732612312979832,44.970698224163144,50.62346785091466,-0.03359809997581342
20.475174002007158,21.25047186645057,28.915999984741212,28.954199886322023,29.812266476949056,21.543312458992006,-0.48041852965559695,8.712229777228597,45.46810947922547,50.49488981359318,0.005599585686471009
24.515361397727123,19.609109770380144,28.665499877929687,28.936999893188478,29.62696647644043,21.617656207084657,-0.30436048310842234,20.310193742513263,46.84314822667279,50.206642816490806,0.015104324823602688
36.83902798361143,27.276521127781905,28.465299987792967,28.920099925994872,29.47106653849284,21.69329246044159,-0.1461645780139903,27.870636147329527,47.45038961352192,49.90233856228347,0.0065214905754888974
32.66934274920738,31.341244043515314,28.164200019836425,28.725899982452393,29.309066581726075,21.759426212310792,-0.31345508008565004,12.040469907982292,43.37930714505629,49.26252805007583,-0.052197861933935386
28.469363643488688,32.6592447921025,27.917300033569337,28.65364999771118,29.13626658121745,21.82507745742798,-0.2610497537360936,4.306622645177673,44.664064874010805,48.479867559953426,0.01371543338424086
16.367358185448293,25.835354859381454,27.495499992370604,28.558749961853028,28.976599884033202,21.88465495586395,-0.38230182240336186,-8.425640229427644,41.84180720407096,47.62827601052455,-0.03932759892022997
